EVENT DATE,PREVIOUS DATE,NEXT DATE,NEXT WEEK DATE,STOCK,EVENT,EVENT TYPE,PRE EVENT PRICE,POST EVENT PRICE,NEXT WEEK PRICE,NEXT DAY RETURN,PRE EVENT TO NEXT WEEK RETURN,POST EVENT TO NEXT WEEK RETURN,REVERSAL FROM PRE EVENT PRICE,REVERSAL FROM POST EVENT PRICE
06-10-2017,05-10-2017,09-10-2017,13-10-2017,RELIANCE,EU-India Summit,Macro Economic,,,,,,,,
06-10-2017,05-10-2017,09-10-2017,13-10-2017,ICICIBANK,EU-India Summit,Macro Economic,,,,,,,,
06-10-2017,05-10-2017,09-10-2017,13-10-2017,INFY,EU-India Summit,Macro Economic,,,,,,,,
06-10-2017,05-10-2017,09-10-2017,13-10-2017,TCS,EU-India Summit,Macro Economic,,,,,,,,
06-10-2017,05-10-2017,09-10-2017,13-10-2017,LT,EU-India Summit,Macro Economic,,,,,,,,
06-10-2017,05-10-2017,09-10-2017,13-10-2017,ITC,EU-India Summit,Macro Economic,,,,,,,,
06-10-2017,05-10-2017,09-10-2017,13-10-2017,AXISBANK,EU-India Summit,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,HDFCBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,RELIANCE,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,ICICIBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,INFY,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,TCS,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,LT,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,ITC,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,AXISBANK,Inflation Rate YoY SEP,Macro Economic,,,,,,,,
12-10-2017,11-10-2017,13-10-2017,19-10-2017,TCS,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
13-10-2017,12-10-2017,16-10-2017,20-10-2017,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
17-10-2017,16-10-2017,18-10-2017,24-10-2017,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
24-10-2017,23-10-2017,25-10-2017,31-10-2017,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
24-10-2017,23-10-2017,25-10-2017,31-10-2017,INFY,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
27-10-2017,26-10-2017,30-10-2017,03-11-2017,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
27-10-2017,26-10-2017,30-10-2017,03-11-2017,ITC,Quarterly Results,Micro Economic,,,,,,,,
11-11-2017,10-11-2017,13-11-2017,17-11-2017,LT,Quarterly Results,Micro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,HDFCBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,RELIANCE,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,ICICIBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,INFY,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,TCS,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,LT,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,ITC,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
13-11-2017,10-11-2017,14-11-2017,20-11-2017,AXISBANK,Inflation Rate YoY OCT,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,HDFCBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,RELIANCE,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,ICICIBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,INFY,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,TCS,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,LT,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,ITC,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
30-11-2017,29-11-2017,01-12-2017,07-12-2017,AXISBANK,GDP Growth Rate YoY Q3,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-12-2017,05-12-2017,07-12-2017,13-12-2017,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,HDFCBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,RELIANCE,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,ICICIBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,INFY,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,TCS,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,LT,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,ITC,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
12-12-2017,11-12-2017,13-12-2017,19-12-2017,AXISBANK,Inflation Rate YoY NOV,Macro Economic,,,,,,,,
20-12-2017,19-12-2017,21-12-2017,27-12-2017,HDFCBANK,To consider raising of funds,Micro Economic,,,,,,,,
11-01-2018,10-01-2018,12-01-2018,18-01-2018,TCS,Quarterly Results & 3rd Interim Dividend,Micro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,HDFCBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,RELIANCE,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,ICICIBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,INFY,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,TCS,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,LT,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,ITC,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,AXISBANK,Inflation Rate YoY DEC,Macro Economic,,,,,,,,
12-01-2018,11-01-2018,15-01-2018,19-01-2018,INFY,Quarterly Results,Micro Economic,,,,,,,,
19-01-2018,18-01-2018,22-01-2018,26-01-2018,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
19-01-2018,18-01-2018,22-01-2018,26-01-2018,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
19-01-2018,18-01-2018,22-01-2018,26-01-2018,ITC,Quarterly Results,Micro Economic,,,,,,,,
22-01-2018,19-01-2018,23-01-2018,29-01-2018,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,HDFCBANK,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,RELIANCE,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,ICICIBANK,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,INFY,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,TCS,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,LT,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,ITC,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,AXISBANK,Fiscal Year GDP Growth 2016-17,Macro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
31-01-2018,30-01-2018,01-02-2018,07-02-2018,LT,Quarterly Results,Micro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
07-02-2018,06-02-2018,08-02-2018,14-02-2018,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,HDFCBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,RELIANCE,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,ICICIBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,INFY,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,TCS,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,LT,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,ITC,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
12-02-2018,09-02-2018,13-02-2018,19-02-2018,AXISBANK,Inflation Rate YoY JAN,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,HDFCBANK,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,HDFCBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,RELIANCE,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,RELIANCE,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,ICICIBANK,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,ICICIBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,INFY,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,INFY,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,TCS,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,TCS,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,LT,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,LT,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,ITC,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,ITC,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,AXISBANK,Fiscal Year GDP Growth Final 2016-17,Macro Economic,,,,,,,,
28-02-2018,27-02-2018,01-03-2018,07-03-2018,AXISBANK,GDP Growth Rate YoY Q4,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,HDFCBANK,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,RELIANCE,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,ICICIBANK,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,INFY,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,TCS,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,LT,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,ITC,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
12-03-2018,09-03-2018,13-03-2018,19-03-2018,AXISBANK,Inflation Rate YoY FEB,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
05-04-2018,04-04-2018,06-04-2018,12-04-2018,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,HDFCBANK,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,RELIANCE,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,ICICIBANK,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,INFY,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,TCS,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,LT,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,ITC,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
12-04-2018,11-04-2018,13-04-2018,19-04-2018,AXISBANK,Inflation Rate YoY MAR,Macro Economic,,,,,,,,
13-04-2018,12-04-2018,16-04-2018,20-04-2018,INFY,"Audited Results, Fin & Special Dividend",Micro Economic,,,,,,,,
19-04-2018,18-04-2018,20-04-2018,26-04-2018,TCS,"Audited Results, F. Dividend & Bonus",Micro Economic,,,,,,,,
21-04-2018,20-04-2018,23-04-2018,27-04-2018,HDFCBANK,Audited Results & Dividend,Micro Economic,,,,,,,,
26-04-2018,25-04-2018,27-04-2018,03-05-2018,AXISBANK,Audited Results & Final Dividend,Micro Economic,,,,,,,,
27-04-2018,26-04-2018,30-04-2018,04-05-2018,RELIANCE,Audited Results & Dividend,Micro Economic,,,,,,,,
07-05-2018,04-05-2018,08-05-2018,14-05-2018,ICICIBANK,Audited Results & Dividend,Micro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,HDFCBANK,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,RELIANCE,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,ICICIBANK,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,INFY,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,TCS,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,LT,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,ITC,Inflation Rate YoY APR,Macro Economic,,,,,,,,
14-05-2018,11-05-2018,15-05-2018,21-05-2018,AXISBANK,Inflation Rate YoY APR,Macro Economic,,,,,,,,
16-05-2018,15-05-2018,17-05-2018,23-05-2018,ITC,Audited Results & Dividend,Micro Economic,,,,,,,,
16-05-2018,15-05-2018,17-05-2018,23-05-2018,AXISBANK,Audited Consolidated Results,Micro Economic,,,,,,,,
28-05-2018,25-05-2018,29-05-2018,04-06-2018,LT,Audited Results & Dividend,Micro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,HDFCBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,RELIANCE,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,ICICIBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,INFY,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,TCS,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,LT,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,ITC,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
31-05-2018,30-05-2018,01-06-2018,07-06-2018,AXISBANK,GDP Growth Rate YoY Q1,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
06-06-2018,05-06-2018,07-06-2018,13-06-2018,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,HDFCBANK,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,RELIANCE,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,ICICIBANK,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,INFY,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,TCS,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,LT,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,ITC,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
12-06-2018,11-06-2018,13-06-2018,19-06-2018,AXISBANK,Inflation Rate YoY MAY,Macro Economic,,,,,,,,
10-07-2018,09-07-2018,11-07-2018,17-07-2018,TCS,Quarterly Results & Interim Dividend,Micro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,HDFCBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,RELIANCE,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,ICICIBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,INFY,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,TCS,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,LT,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,ITC,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
12-07-2018,11-07-2018,13-07-2018,19-07-2018,AXISBANK,Inflation Rate YoY JUN,Macro Economic,,,,,,,,
13-07-2018,12-07-2018,16-07-2018,20-07-2018,INFY,Quarterly Results & Bonus issue,Micro Economic,,,,,,,,
21-07-2018,20-07-2018,23-07-2018,27-07-2018,HDFCBANK,Quarterly Results,Micro Economic,,,,,,,,
25-07-2018,24-07-2018,26-07-2018,01-08-2018,LT,Quarterly Results,Micro Economic,,,,,,,,
26-07-2018,25-07-2018,27-07-2018,02-08-2018,ITC,Quarterly Results,Micro Economic,,,,,,,,
26-07-2018,25-07-2018,27-07-2018,02-08-2018,HDFCBANK,Fund Raising through equity shares/convertible securities/depository receipts,Micro Economic,,,,,,,,
27-07-2018,26-07-2018,30-07-2018,03-08-2018,RELIANCE,Quarterly Results,Micro Economic,,,,,,,,
27-07-2018,26-07-2018,30-07-2018,03-08-2018,ICICIBANK,Quarterly Results,Micro Economic,,,,,,,,
30-07-2018,27-07-2018,31-07-2018,06-08-2018,AXISBANK,Quarterly Results,Micro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,HDFCBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,RELIANCE,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,ICICIBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,INFY,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,TCS,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,LT,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,ITC,RBI Interest Rate Decision,Macro Economic,,,,,,,,
01-08-2018,31-07-2018,02-08-2018,08-08-2018,AXISBANK,RBI Interest Rate Decision,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,HDFCBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,RELIANCE,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,ICICIBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,INFY,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,TCS,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,LT,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,ITC,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
13-08-2018,10-08-2018,14-08-2018,20-08-2018,AXISBANK,Inflation Rate YoY JUL,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,HDFCBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,RELIANCE,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,ICICIBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,INFY,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,TCS,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,LT,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,ITC,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
31-08-2018,30-08-2018,03-09-2018,07-09-2018,AXISBANK,GDP Growth Rate YoY Q2,Macro Economic,,,,,,,,
12-09-2018,11-09-2018,13-09-2018,19-09-2018,HDFCBANK,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
12-09-2018,11-09-2018,13-09-2018,19-09-2018,RELIANCE,Inflation Rate YoY AUG,Macro Economic,,,,,,,,
